,403_IC,403_IL,405_IC,405_IL,407_IC,407_IL,408_IC,408_IL,411_IC,411_IL,412_IC,412_IL,414_IC,414_IL,420_IC,420_IL,425_IC,425_IL,427_IC,427_IL,428_IC,428_IL,431_IC,431_IL,432_IC,432_IL,433_IC,433_IL,437_IC,437_IL,438_IC,438_IL,439_IC,439_IL,444_IC,444_IL,449_IC,449_IL,450_IC,450_IL,451_IC,451_IL,452_IC,452_IL,456_IC,456_IL,459_IC,459_IL,461_IC,461_IL,463_IC,463_IL,464_IC,464_IL,465_IC,465_IL,466_IC,466_IL,471_IC,471_IL,472_IC,472_IL,475_IC,475_IL,476_IC,476_IL,478_IC,478_IL,481_IC,481_IL,482_IC,482_IL,484_IC,484_IL,485_IC,485_IL,489_IC,489_IL,495_IC,495_IL,500_IC,500_IL,505_IC,505_IL,509_IC,509_IL,510_IC,510_IL,515_IC,515_IL,517_IC,517_IL,518_IC,518_IL,519_IC,519_IL,521_IC,521_IL,522_IC,522_IL,524_IC,524_IL,528_IC,528_IL,532_IC,532_IL,534_IC,534_IL,535_IC,535_IL,536_IC,536_IL,538_IC,538_IL,541_IC,541_IL,542_IC,542_IL,547_IC,547_IL,548_IC,548_IL,549_IC,549_IL,553_IC,553_IL,555_IC,555_IL,562_IC,562_IL,564_IC,564_IL,568_IC,568_IL,571_IC,571_IL,572_IC,572_IL,573_IC,573_IL,577_IC,577_IL,578_IC,578_IL,579_IC,579_IL,580_IC,580_IL,584_IC,584_IL,590_IC,590_IL,592_IC,592_IL
568_IL,0.266841838,0.19794052,0.396004038,0.234692084,0.426906002,0.310528005,0.293636165,0.307755167,0.269079263,0.357208555,0.405415525,0.372346447,0.29669806,0.351701137,0.311149663,0.383953283,0.396974367,0.256823303,0.342346821,0.378715444,0.414770247,0.30456459,0.291616065,0.247178194,0.277046863,0.267225992,0.280201158,0.317023022,0.326444388,0.257298982,0.366367303,0.29620032,0.240492783,0.288339323,0.316914342,0.262859964,0.323960494,0.320914083,0.34444804,0.29562444,0.310780485,0.329437117,0.413163594,0.163485829,0.35791457,0.233835292,0.406121285,0.437166395,0.366713247,0.409169742,0.39438656,0.328360037,0.328574034,0.311991283,0.307064571,0.299341194,0.272439124,0.369844774,0.414735673,0.384852871,0.379764999,0.215907502,0.510973214,0.487895764,0.26271619,0.335214002,0.368918869,0.29540637,0.30895884,0.278003135,0.397413361,0.2584016,0.319196903,0.25413332,0.411134777,0.457489627,0.348893342,0.324447943,0.320411919,0.320418815,0.531139167,0.409651369,0.336167846,0.360528103,0.382850649,0.184467905,0.328235206,0.329115289,0.44192243,0.486160092,0.349715511,0.320065629,0.289634584,0.374496741,0.304073054,0.260285718,0.310411657,0.247850017,0.33962078,0.27157627,0.392959286,0.382710408,0.363879157,0.263550492,0.302315506,0.235430938,0.421294338,0.31289302,0.284221209,0.282555123,0.407177388,0.300399711,0.279958011,0.351538835,0.587635933,0.379181096,0.265732327,0.281448603,0.377491003,0.396673846,0.34723316,0.304047331,0.329652468,0.337342186,0.321105052,0.234322988,0.292494416,0.255736581,0.237411503,0.195828098,0.301870269,0.256794797,0.37903177,0,0.294198481,0.290345913,0.34016438,0.309359038,0.339126138,0.234426545,0.333013592,0.288673664,0.333746356,0.329030107,0.37546232,0.309436484,0.308202092,0.259241688,0.322893766,0.410321891,0.303982682,0.29021674,0.37717653,0.264731149
571_IC,0.241124637,0.357901718,0.369723477,0.18024942,0.33365676,0.224391474,0.281230247,0.351799093,0.256136194,0.315106166,0.33372563,0.306235607,0.24345575,0.43745955,0.289924456,0.516307099,0.374974743,0.251226094,0.456410533,0.497366056,0.30302633,0.225693954,0.340561241,0.34507616,0.214542707,0.413188899,0.268225583,0.410191314,0.278013762,0.386087914,0.301785434,0.339880457,0.238347383,0.297835969,0.255915971,0.265334567,0.131471168,0.253126923,0.319994307,0.438551256,0.437345444,0.450491194,0.468604789,0.264268352,0.344951818,0.27247759,0.261403327,0.319833738,0.28289222,0.397354043,0.328618574,0.261011215,0.27903066,0.231922177,0.359590816,0.289591681,0.19500117,0.474895157,0.306555192,0.374747342,0.285542758,0.187570866,0.404055168,0.363454869,0.260453172,0.444295003,0.280905984,0.388018065,0.280078827,0.289289011,0.2646621,0.284515587,0.308837698,0.26719925,0.289847241,0.342834028,0.277898651,0.306012846,0.234533543,0.269482836,0.388308903,0.510869805,0.361145955,0.399431086,0.302290176,0.190926492,0.258577262,0.345582084,0.284676821,0.451462433,0.31626343,0.272824014,0.224503846,0.492806209,0.276228467,0.420771494,0.384007782,0.391294025,0.463910463,0.260406149,0.340390503,0.319441348,0.316168299,0.440055619,0.376502169,0.432311967,0.285225021,0.436401923,0.246067926,0.280054856,0.24127923,0.276472034,0.236863398,0.239275165,0.475387518,0.25054543,0.251980725,0.380772831,0.202000097,0.263687657,0.243977518,0.301970642,0.415687423,0.487334757,0.207790006,0.177206426,0.296866488,0.268893514,0.286338901,0.312823838,0.163233387,0.419797006,0.259145784,0.294198481,0,0.207799187,0.469605459,0.419739196,0.220382654,0.267455661,0.232781431,0.172555956,0.215279152,0.322198832,0.345227137,0.395110692,0.273196467,0.216428306,0.294654355,0.307011697,0.267566344,0.24197634,0.490286148,0.257346911
571_IL,0.303591904,0.373292763,0.408588137,0.204940116,0.338725779,0.217186689,0.265176212,0.279381368,0.28458272,0.300244274,0.328109913,0.306553634,0.304918227,0.484557354,0.306355769,0.525528303,0.29084037,0.236293998,0.481768213,0.519587332,0.338519109,0.302803109,0.398826313,0.350704845,0.224479348,0.440314222,0.236223648,0.413658057,0.310527553,0.38533487,0.309195781,0.342179487,0.282249531,0.299990123,0.309725428,0.281846751,0.146162893,0.291937003,0.372023001,0.46672322,0.468063508,0.493778019,0.506787048,0.293448626,0.370152587,0.310820531,0.278722435,0.259212171,0.335251347,0.339344701,0.284170068,0.276293183,0.309011499,0.180311539,0.359038977,0.303939744,0.302024021,0.515426048,0.310644057,0.342775543,0.265160495,0.2227405,0.356131683,0.352628068,0.279492947,0.494711966,0.307190912,0.429648115,0.328765575,0.326831625,0.379393769,0.306592358,0.303685379,0.237163441,0.323085235,0.371494751,0.287198435,0.339546167,0.308084711,0.243723777,0.406231227,0.526378225,0.364207342,0.320661113,0.335825985,0.219923086,0.273356221,0.385825621,0.278742247,0.38897015,0.333977449,0.252193485,0.263595215,0.526142996,0.314322022,0.436520119,0.356334594,0.410638726,0.492490178,0.266534062,0.326835707,0.266361296,0.240312784,0.43151929,0.372537429,0.426109109,0.283667012,0.461946375,0.20721355,0.267387296,0.223419966,0.296569699,0.234859839,0.218782141,0.441927474,0.211339845,0.320893423,0.390423786,0.156860901,0.320057611,0.363331329,0.329243746,0.436486309,0.483524037,0.180406166,0.250517156,0.281516838,0.317028406,0.303318937,0.320689129,0.165957365,0.419366113,0.252615173,0.290345913,0.207799187,0,0.498036295,0.475556775,0.218895923,0.273357128,0.197424351,0.185760193,0.236324753,0.301739845,0.329946987,0.408410375,0.358065083,0.198174279,0.307214862,0.303776951,0.255184595,0.226824703,0.520441275,0.254460128
572_IC,0.369847801,0.304128317,0.469093462,0.438998041,0.483337907,0.503801214,0.392175383,0.456059276,0.360532642,0.529558005,0.54801264,0.503387492,0.43840426,0.180319694,0.429137425,0.278038418,0.500909257,0.433831511,0.175700813,0.170263421,0.501322051,0.405083752,0.400517223,0.295647168,0.458049572,0.165732285,0.46343148,0.490081139,0.498904369,0.329029511,0.52529908,0.454400329,0.379227907,0.447459972,0.460322054,0.341945342,0.51892434,0.434785142,0.481159127,0.198726755,0.226478477,0.201432003,0.2553552,0.333505095,0.425864134,0.396669813,0.59135598,0.567242671,0.539395918,0.451545964,0.529658939,0.476715275,0.455427299,0.492622201,0.391824119,0.456893803,0.381798108,0.163082366,0.534578749,0.547325924,0.516321117,0.452765907,0.629221395,0.62203057,0.426572035,0.203691086,0.506908208,0.24361,0.43381849,0.41985647,0.456631875,0.383679647,0.433574772,0.429007395,0.557169231,0.628691281,0.492387774,0.484772066,0.486750175,0.52029792,0.650387108,0.293236296,0.44922076,0.484901206,0.458225699,0.404311467,0.533051918,0.502444828,0.603467557,0.648115333,0.447236751,0.464915564,0.460439381,0.279709181,0.449490428,0.230811798,0.439531489,0.271248475,0.216175552,0.403459372,0.510207918,0.567969994,0.503903313,0.260339632,0.374246525,0.338669864,0.549866353,0.233950342,0.439020738,0.407386185,0.51658153,0.44953113,0.445098924,0.491619337,0.656432702,0.559978269,0.423647702,0.30499557,0.529403603,0.537718541,0.495520237,0.406506858,0.430892503,0.284549097,0.476635931,0.432100946,0.412876674,0.411013714,0.367607345,0.32490135,0.50673485,0.243776924,0.516671031,0.34016438,0.469605459,0.498036295,0,0.189280002,0.482123951,0.435495187,0.47466018,0.508042429,0.52055234,0.470143954,0.450228365,0.309440546,0.397675936,0.486371086,0.452100116,0.498456562,0.447825067,0.482357558,0.201028493,0.390784726
572_IL,0.350716114,0.318743866,0.472193781,0.396496157,0.525358906,0.458873918,0.39843019,0.373632364,0.344870333,0.519709383,0.537473274,0.470152947,0.42009107,0.226414316,0.37943144,0.222261489,0.498948851,0.4138386,0.218019073,0.194950358,0.491945928,0.367455948,0.350545076,0.255396611,0.418153798,0.169445574,0.470519616,0.469209499,0.460578428,0.36037963,0.482198727,0.414764771,0.367243741,0.363680563,0.416344328,0.288763135,0.471788223,0.392198617,0.466548838,0.204225684,0.149206887,0.122488113,0.256518001,0.308150279,0.402188716,0.354751585,0.54924628,0.558212029,0.502547518,0.461506946,0.520175092,0.460579941,0.396263909,0.449250163,0.368250863,0.425885084,0.339499627,0.152185401,0.494085568,0.504228653,0.506482584,0.425693888,0.628689337,0.597657138,0.386820526,0.231081763,0.49496037,0.268820497,0.403319194,0.379748437,0.420259948,0.39877565,0.41890882,0.415245543,0.51208058,0.58071135,0.461612684,0.449331067,0.447354964,0.511326166,0.600032727,0.347269437,0.436924732,0.450376606,0.485129075,0.377150924,0.49820683,0.452007169,0.557934809,0.642873617,0.44930841,0.459693254,0.435700629,0.264645991,0.444365152,0.224498164,0.404809943,0.210211991,0.166028284,0.414368585,0.537518918,0.53910192,0.517489983,0.215210969,0.36506107,0.34082932,0.510787241,0.195295608,0.439039537,0.369070685,0.533858833,0.422178557,0.435374258,0.452242949,0.672807158,0.515711487,0.413186945,0.278366181,0.514320726,0.503286817,0.464981809,0.403895356,0.448470416,0.286640252,0.449658947,0.382480321,0.370579418,0.401181134,0.369034963,0.286602688,0.449275194,0.161134927,0.503942203,0.309359038,0.419739196,0.475556775,0.189280002,0,0.471148523,0.401412224,0.465023776,0.482722203,0.474076321,0.476503751,0.41490223,0.241400952,0.387397739,0.446953929,0.414988946,0.505923172,0.396505788,0.462450911,0.176612896,0.345809365
573_IC,0.31455205,0.381631536,0.398484194,0.231367665,0.26509879,0.271618064,0.266275239,0.322241143,0.341085088,0.349495395,0.227798037,0.302826972,0.204919403,0.484523458,0.280135739,0.55192979,0.338006872,0.278026643,0.483919155,0.519844675,0.239537326,0.291166295,0.346068561,0.342531187,0.25936887,0.452282266,0.330046981,0.415209729,0.288146614,0.398798839,0.294775808,0.371929071,0.293969075,0.286011374,0.309341785,0.319535871,0.211094514,0.271095498,0.376818081,0.474450797,0.464083901,0.492283459,0.462311324,0.330843504,0.328995226,0.314685847,0.332789704,0.241666653,0.371572674,0.424797153,0.247718985,0.295817414,0.280459521,0.224358374,0.351298341,0.297876852,0.270309092,0.520080336,0.339198779,0.387499363,0.226716108,0.285649428,0.435000156,0.340158166,0.315113632,0.482235031,0.166030045,0.431026436,0.34392106,0.368232851,0.371225881,0.355584665,0.313931115,0.295187867,0.343915345,0.427829947,0.2787627,0.314566186,0.311510941,0.287777371,0.368306457,0.50099101,0.27430467,0.401566298,0.219630921,0.259921261,0.31864915,0.401317259,0.365065246,0.486013262,0.292760084,0.285426172,0.251995241,0.477085977,0.341600658,0.466364258,0.317043554,0.42081837,0.495026445,0.271349976,0.383293722,0.38722114,0.294948988,0.445840374,0.413816492,0.457701753,0.346455233,0.478799196,0.218476019,0.254512274,0.222395194,0.346998468,0.240103175,0.211744935,0.440521172,0.306637612,0.282895364,0.395130677,0.122459218,0.361816617,0.253459702,0.309639929,0.44749728,0.510450817,0.166960987,0.264138625,0.29053868,0.321571758,0.280977326,0.33958192,0.211788647,0.439887962,0.313416699,0.339126138,0.220382654,0.218895923,0.482123951,0.471148523,0,0.230320387,0.26315285,0.279432263,0.265704209,0.333247524,0.250902524,0.414400183,0.259821017,0.241071576,0.322646049,0.324637197,0.303877685,0.221928395,0.516997457,0.273430304
573_IL,0.305344361,0.275875932,0.36786412,0.189305633,0.381652298,0.220588112,0.23844344,0.315252212,0.311173656,0.300011563,0.3420828,0.274214886,0.305313054,0.440442308,0.277477705,0.475074567,0.341607786,0.22967236,0.426573738,0.464956131,0.363867791,0.315281161,0.285763205,0.31572754,0.280030704,0.380501396,0.264931629,0.294385694,0.286303605,0.309351953,0.265517357,0.295043157,0.282939155,0.300599966,0.294340349,0.334889529,0.251221058,0.265873775,0.332572111,0.388843415,0.407869205,0.415459115,0.469657447,0.255299878,0.392856844,0.248385645,0.331885603,0.3680032,0.348815436,0.389258456,0.334567445,0.289851675,0.290622509,0.273171612,0.274556088,0.252908291,0.249867213,0.458137471,0.333109018,0.350913102,0.349889581,0.206408697,0.45123394,0.432927931,0.307568253,0.433784233,0.267611984,0.392845543,0.314453979,0.273564995,0.390413745,0.34481246,0.304704513,0.247586713,0.355014502,0.392423434,0.268557672,0.272643515,0.299479119,0.205313102,0.472828968,0.493506594,0.333800236,0.401333065,0.342164422,0.197604364,0.353874633,0.373857606,0.365783264,0.401166469,0.288425435,0.285354967,0.199179141,0.476491902,0.339483597,0.36365536,0.382374115,0.328190929,0.430411951,0.184423896,0.395298733,0.363284916,0.311678137,0.355102029,0.344678485,0.339502821,0.365845629,0.389653758,0.273815725,0.247647374,0.359223586,0.338169531,0.251468413,0.238618947,0.543747295,0.299744461,0.248774077,0.352795447,0.307071829,0.346939658,0.36711848,0.262184582,0.396830916,0.439910002,0.214765098,0.253415413,0.269116485,0.211168002,0.238702285,0.236462885,0.248098735,0.370926839,0.334692955,0.234426545,0.267455661,0.273357128,0.435495187,0.401412224,0.230320387,0,0.283385034,0.25194095,0.279617564,0.290932071,0.302628142,0.355227729,0.335018958,0.214461534,0.315187947,0.348891189,0.292046679,0.216224329,0.463617383,0.22007103
577_IC,0.302573483,0.338755033,0.343651604,0.208538175,0.356406872,0.246389744,0.213877862,0.27727166,0.246962235,0.282553724,0.381679954,0.287166405,0.308540623,0.485869426,0.251730813,0.537169964,0.248315321,0.238755422,0.460317431,0.486881963,0.361688956,0.27864961,0.339769139,0.354073045,0.239146654,0.445301808,0.213172035,0.408903057,0.324174565,0.407191588,0.294852083,0.38995049,0.314582768,0.298624843,0.322956772,0.318637078,0.18340436,0.278712801,0.324305064,0.474661474,0.455154257,0.487543664,0.517582834,0.327964861,0.350450623,0.301185783,0.312897301,0.316584315,0.351298326,0.399242975,0.330349753,0.275318373,0.331299775,0.228782273,0.310409605,0.338756847,0.268370036,0.50036227,0.293070141,0.363063397,0.281099145,0.245845702,0.337790047,0.388634184,0.27245773,0.449496153,0.300304191,0.40707681,0.324399695,0.347113082,0.341330561,0.336165558,0.270759637,0.293405871,0.315287868,0.384537948,0.238128047,0.315351937,0.313100138,0.302159331,0.458080838,0.555965322,0.367410209,0.362932256,0.310535175,0.253042088,0.306577964,0.397509768,0.317243212,0.438306578,0.250775626,0.226671504,0.231600269,0.52962403,0.243092908,0.43557297,0.405515717,0.428134008,0.480411342,0.273797961,0.329939323,0.35091855,0.295231039,0.446194385,0.395308001,0.423647439,0.287888996,0.483058051,0.27114718,0.269179057,0.201247813,0.281479958,0.250695342,0.180337088,0.442283882,0.247391431,0.334993418,0.412775299,0.222641415,0.332865467,0.37075336,0.288265333,0.469834178,0.502433907,0.192299681,0.268895751,0.306811746,0.329019972,0.243556954,0.32385157,0.187711137,0.437709467,0.183583049,0.333013592,0.232781431,0.197424351,0.47466018,0.465023776,0.26315285,0.283385034,0,0.231719613,0.241921617,0.255741512,0.324930358,0.416456704,0.388080406,0.225120193,0.333457902,0.260270121,0.282590586,0.260858241,0.524669116,0.269083376
577_IL,0.307621193,0.357860669,0.42392169,0.203605762,0.379102245,0.241421283,0.344007685,0.336465979,0.310953451,0.305905978,0.359665149,0.298576181,0.314693192,0.508554632,0.358494029,0.543250287,0.345909821,0.172293296,0.496935899,0.533650075,0.381318483,0.300921507,0.359834946,0.366500197,0.187532016,0.442733557,0.258804538,0.383599814,0.321080619,0.373362362,0.31340536,0.320968398,0.291284362,0.277295343,0.335321816,0.307260658,0.154139839,0.249240518,0.330079621,0.451789912,0.481893352,0.497153014,0.541117575,0.262546784,0.38974404,0.301739987,0.23487027,0.301989033,0.245957626,0.371306585,0.319679002,0.273587034,0.344917393,0.233662299,0.353788241,0.309606118,0.285928577,0.532635637,0.328604652,0.328326176,0.334691387,0.165684972,0.37700127,0.356473412,0.280882561,0.509985715,0.287016093,0.446430689,0.341388501,0.366177383,0.371095646,0.357568195,0.358849452,0.286163423,0.263364648,0.373728408,0.262911758,0.381400826,0.260699904,0.267471589,0.434913927,0.55097067,0.395466021,0.387591975,0.389868213,0.196670717,0.242807107,0.340644271,0.273184004,0.337583795,0.354011558,0.300360137,0.24221999,0.546036917,0.293460709,0.419235252,0.43230785,0.432789491,0.510880365,0.257032334,0.311696365,0.293399667,0.269335601,0.439429714,0.34749046,0.410284515,0.308717705,0.487410345,0.269906089,0.290467082,0.271296369,0.245519349,0.216559834,0.175595243,0.488175137,0.188251949,0.265639804,0.437092471,0.215633639,0.274523694,0.335814279,0.34611645,0.423369681,0.508706007,0.191773133,0.222980077,0.352340814,0.261767959,0.310251828,0.30871345,0.153921803,0.439927709,0.257784744,0.288673664,0.172555956,0.185760193,0.508042429,0.482722203,0.279432263,0.25194095,0.231719613,0,0.237209943,0.282631049,0.354043807,0.450168413,0.341514362,0.219614545,0.380285219,0.311935577,0.227990152,0.211485762,0.533714025,0.286362737
578_IC,0.310500886,0.400970839,0.265603199,0.239748955,0.226830437,0.205293237,0.322848496,0.325096886,0.323165354,0.212785074,0.247042699,0.200249002,0.329876869,0.515754836,0.32607278,0.54575026,0.375741448,0.251169259,0.50375815,0.537174177,0.218202607,0.300189888,0.378172474,0.376871721,0.253027619,0.47610597,0.282338102,0.423983884,0.177749986,0.412298112,0.301916854,0.279518272,0.29851917,0.296678425,0.267367459,0.340678416,0.184155435,0.251475092,0.275204284,0.493085178,0.467949352,0.490082273,0.557937494,0.305120561,0.379752767,0.295203417,0.291771977,0.316405312,0.331971522,0.387611149,0.337883346,0.316264485,0.32559636,0.254742947,0.359042281,0.23911233,0.285494334,0.52500545,0.243831922,0.323103421,0.163370811,0.209381277,0.418075638,0.409750138,0.282151996,0.506235222,0.305968329,0.439607152,0.234900596,0.32708408,0.247901763,0.335447907,0.300045134,0.280603055,0.337485562,0.386122345,0.31974232,0.269715064,0.294356722,0.30758601,0.446524816,0.567198235,0.280462758,0.402743427,0.356600077,0.260486772,0.243567179,0.288662027,0.334449251,0.37221337,0.235985425,0.191923221,0.253784587,0.481138754,0.328136066,0.448615183,0.333765329,0.435332078,0.506182897,0.236535528,0.301286044,0.281613358,0.242650967,0.457080353,0.411191868,0.451902359,0.206988261,0.502918762,0.239989608,0.255100778,0.311978486,0.301207408,0.270327546,0.216895178,0.531984211,0.232810433,0.184365696,0.403917001,0.262984052,0.295724236,0.267470746,0.332116344,0.384615876,0.517800163,0.217544361,0.242691262,0.313471701,0.295514652,0.296803426,0.361631781,0.197208667,0.442440065,0.135745165,0.333746356,0.215279152,0.236324753,0.52055234,0.474076321,0.265704209,0.279617564,0.241921617,0.237209943,0,0.311942611,0.35422159,0.446486267,0.369993208,0.222139256,0.251427837,0.211331348,0.2863057,0.277980997,0.531369642,0.258241215
578_IL,0.367141394,0.338143063,0.39823682,0.284100944,0.43383634,0.299018157,0.329637146,0.366305187,0.300947834,0.302725287,0.417128062,0.386413128,0.367445956,0.505985258,0.35726387,0.522637114,0.372283388,0.235430404,0.473549756,0.515959203,0.42455387,0.329778625,0.356904786,0.398056581,0.311954958,0.436746396,0.287584712,0.414864925,0.38232031,0.382827994,0.360816304,0.395430906,0.390466815,0.3713411,0.420127713,0.379065877,0.308482546,0.310096105,0.362658871,0.449551941,0.468200222,0.489413033,0.542581205,0.368295079,0.416967084,0.332255458,0.35854581,0.425551654,0.397902046,0.395293033,0.423381511,0.306799095,0.347976615,0.305042302,0.304053837,0.37577662,0.36076363,0.523128091,0.373711793,0.430512231,0.393006452,0.283145213,0.426420154,0.427287349,0.389876131,0.48893928,0.360775756,0.457361116,0.426137041,0.41020735,0.414768785,0.393758503,0.364216749,0.332165868,0.387265351,0.418858292,0.373931319,0.393591735,0.371761591,0.33762479,0.489608898,0.55298577,0.404538993,0.444243735,0.361241764,0.295502717,0.410677884,0.340319706,0.400895641,0.366755818,0.313484012,0.313948295,0.285649078,0.549899162,0.322328116,0.435241778,0.482322687,0.441148383,0.519518463,0.31542712,0.397093781,0.427785163,0.383102369,0.439792241,0.410656599,0.40883252,0.422461252,0.485148472,0.329471549,0.283446571,0.342603833,0.322904806,0.276065911,0.315453599,0.537452991,0.334429613,0.379667597,0.424011083,0.360453986,0.322521759,0.413574925,0.346650701,0.470960133,0.492070447,0.296476522,0.31862414,0.40338771,0.340792178,0.27641462,0.323184058,0.301200788,0.425184035,0.32274419,0.329030107,0.322198832,0.301739845,0.470143954,0.476503751,0.333247524,0.290932071,0.255741512,0.282631049,0.311942611,0,0.415909801,0.451599033,0.407950045,0.301523839,0.427571478,0.372025494,0.292138988,0.28318868,0.523706156,0.344864621
